internal_edge_count,external_edge_count,control,size
1,14,True,8
2,12,True,8
1,14,True,8
2,12,True,8
2,12,True,8
2,12,True,8
0,16,True,8
1,14,True,8
2,12,True,8
3,10,True,8
1,14,True,8
2,12,True,8
3,10,True,8
2,12,True,8
3,10,True,8
3,10,True,8
0,16,True,8
3,10,True,8
2,12,True,8
1,14,True,8
2,12,True,8
1,14,True,8
2,12,True,8
2,12,True,8
1,14,True,8
1,14,True,8
1,14,True,8
2,12,True,8
3,10,True,8
3,10,True,8
4,8,True,8
2,12,True,8
2,12,True,8
2,12,True,8
1,14,True,8
3,10,True,8
3,10,True,8
3,10,True,8
1,14,True,8
2,12,True,8
1,14,True,8
2,12,True,8
1,14,True,8
2,12,True,8
2,12,True,8
3,10,True,8
1,14,True,8
4,8,True,8
1,14,True,8
2,12,True,8
4,8,True,8
2,12,True,8
2,12,True,8
3,10,True,8
1,14,True,8
3,10,True,8
2,12,True,8
1,14,True,8
2,12,True,8
2,12,True,8
2,12,True,8
1,14,True,8
0,16,True,8
3,10,True,8
2,12,True,8
2,12,True,8
1,14,True,8
1,14,True,8
4,8,True,8
1,14,True,8
2,12,True,8
3,10,True,8
4,8,True,8
4,8,True,8
4,8,True,8
2,12,True,8
1,14,True,8
2,12,True,8
0,16,True,8
1,14,True,8
4,8,True,8
1,14,True,8
1,14,True,8
3,10,True,8
4,8,True,8
3,10,True,8
1,14,True,8
2,12,True,8
2,12,True,8
3,10,True,8
2,12,True,8
2,12,True,8
3,10,True,8
1,14,True,8
3,10,True,8
2,12,True,8
1,14,True,8
4,8,True,8
2,12,True,8
1,14,True,8
1,14,True,8
2,12,True,8
1,14,True,8
3,10,True,8
1,14,True,8
1,14,True,8
4,8,True,8
4,8,True,8
2,12,True,8
2,12,True,8
2,12,True,8
2,12,True,8
1,14,True,8
3,10,True,8
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
3,12,True,9
3,12,True,9
1,16,True,9
2,14,True,9
2,14,True,9
3,12,True,9
6,6,True,9
3,12,True,9
3,12,True,9
3,12,True,9
1,16,True,9
1,16,True,9
3,12,True,9
5,8,True,9
4,10,True,9
3,12,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
6,6,True,9
2,14,True,9
2,14,True,9
4,10,True,9
4,10,True,9
3,12,True,9
1,16,True,9
3,12,True,9
2,14,True,9
3,12,True,9
1,16,True,9
5,8,True,9
3,12,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
3,12,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
1,16,True,9
3,12,True,9
3,12,True,9
4,10,True,9
3,12,True,9
3,12,True,9
3,12,True,9
4,10,True,9
2,14,True,9
2,14,True,9
4,10,True,9
2,14,True,9
1,16,True,9
1,16,True,9
3,12,True,9
2,14,True,9
3,12,True,9
2,14,True,9
3,12,True,9
3,12,True,9
2,14,True,9
2,14,True,9
3,12,True,9
4,10,True,9
1,16,True,9
1,16,True,9
4,10,True,9
2,14,True,9
3,12,True,9
3,12,True,9
1,16,True,9
1,16,True,9
2,14,True,9
1,16,True,9
1,16,True,9
5,8,True,9
1,16,True,9
3,12,True,9
1,16,True,9
2,14,True,9
3,12,True,9
2,14,True,9
4,10,True,9
3,12,True,9
3,12,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
3,12,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
1,16,True,9
5,8,True,9
2,14,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
1,16,True,9
2,14,True,9
3,12,True,9
1,16,True,9
1,16,True,9
3,12,True,9
1,16,True,9
2,14,True,9
3,12,True,9
4,10,True,9
2,14,True,9
4,10,True,9
3,12,True,9
1,16,True,9
2,14,True,9
4,10,True,9
3,12,True,9
2,14,True,9
3,12,True,9
2,14,True,9
1,16,True,9
1,16,True,9
2,14,True,9
3,12,True,9
3,12,True,9
1,16,True,9
3,12,True,9
1,16,True,9
1,16,True,9
2,14,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
3,12,True,9
2,14,True,9
1,16,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
1,16,True,9
3,12,True,9
2,14,True,9
3,12,True,9
3,12,True,9
3,12,True,9
3,12,True,9
3,12,True,9
3,12,True,9
4,10,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
2,14,True,9
1,16,True,9
5,8,True,9
3,12,True,9
3,12,True,9
4,10,True,9
1,16,True,9
3,12,True,9
1,16,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
1,16,True,9
4,10,True,9
3,12,True,9
4,10,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
4,10,True,9
1,16,True,9
2,14,True,9
2,14,True,9
2,14,True,9
4,10,True,9
3,12,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
3,12,True,9
3,12,True,9
3,12,True,9
3,12,True,9
5,8,True,9
4,10,True,9
2,14,True,9
1,16,True,9
5,8,True,9
1,16,True,9
1,16,True,9
3,12,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
3,12,True,9
3,12,True,9
2,14,True,9
3,12,True,9
1,16,True,9
1,16,True,9
3,12,True,9
1,16,True,9
2,14,True,9
2,14,True,9
2,14,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
1,16,True,9
3,12,True,9
1,16,True,9
1,16,True,9
2,14,True,9
2,14,True,9
3,12,True,9
1,16,True,9
5,8,True,9
3,12,True,9
4,10,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
4,10,True,9
4,10,True,9
1,16,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
4,10,True,9
2,14,True,9
3,12,True,9
4,10,True,9
1,16,True,9
2,14,True,9
4,10,True,9
3,12,True,9
3,12,True,9
1,16,True,9
4,10,True,9
2,14,True,9
5,8,True,9
2,14,True,9
3,12,True,9
3,12,True,9
2,14,True,9
3,12,True,9
1,16,True,9
3,12,True,9
3,12,True,9
2,14,True,9
4,10,True,9
1,16,True,9
3,12,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
5,8,True,9
2,14,True,9
3,12,True,9
1,16,True,9
5,8,True,9
3,12,True,9
3,12,True,9
2,14,True,9
2,14,True,9
4,10,True,9
1,16,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
1,16,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
4,10,True,9
2,14,True,9
1,16,True,9
3,12,True,9
2,14,True,9
4,10,True,9
2,14,True,9
1,16,True,9
2,14,True,9
1,16,True,9
3,12,True,9
1,16,True,9
1,16,True,9
1,16,True,9
2,14,True,9
2,14,True,9
5,8,True,9
1,16,True,9
3,12,True,9
1,16,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
0,18,True,9
3,12,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
6,6,True,9
1,16,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
2,14,True,9
1,16,True,9
3,12,True,9
3,12,True,9
1,16,True,9
1,16,True,9
3,12,True,9
3,12,True,9
4,10,True,9
2,14,True,9
4,10,True,9
1,16,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
1,16,True,9
2,14,True,9
5,8,True,9
2,14,True,9
1,16,True,9
2,14,True,9
1,16,True,9
2,14,True,9
2,14,True,9
3,12,True,9
3,12,True,9
3,12,True,9
1,16,True,9
3,12,True,9
2,14,True,9
2,14,True,9
3,12,True,9
3,12,True,9
1,16,True,9
3,12,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
5,8,True,9
2,14,True,9
1,16,True,9
3,12,True,9
1,16,True,9
5,8,True,9
2,14,True,9
2,14,True,9
0,18,True,9
3,12,True,9
2,14,True,9
5,8,True,9
1,16,True,9
2,14,True,9
4,10,True,9
4,10,True,9
0,18,True,9
1,16,True,9
2,14,True,9
4,10,True,9
1,16,True,9
2,14,True,9
4,10,True,9
1,16,True,9
4,10,True,9
3,12,True,9
4,10,True,9
3,12,True,9
2,14,True,9
0,18,True,9
2,14,True,9
5,8,True,9
3,12,True,9
3,12,True,9
2,14,True,9
5,8,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
1,16,True,9
3,12,True,9
4,10,True,9
4,10,True,9
3,12,True,9
3,12,True,9
3,12,True,9
1,16,True,9
1,16,True,9
2,14,True,9
1,16,True,9
3,12,True,9
4,10,True,9
2,14,True,9
3,12,True,9
3,12,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
6,6,True,9
1,16,True,9
1,16,True,9
2,14,True,9
0,18,True,9
2,14,True,9
5,8,True,9
3,12,True,9
2,14,True,9
5,8,True,9
2,14,True,9
4,10,True,9
5,8,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
4,10,True,9
3,12,True,9
2,14,True,9
4,10,True,9
5,8,True,9
3,12,True,9
3,12,True,9
2,14,True,9
5,8,True,9
2,14,True,9
2,14,True,9
1,16,True,9
3,12,True,9
3,12,True,9
0,18,True,9
2,14,True,9
3,12,True,9
1,16,True,9
2,14,True,9
2,14,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
1,16,True,9
3,12,True,9
3,12,True,9
2,14,True,9
2,14,True,9
4,10,True,9
3,12,True,9
3,12,True,9
2,14,True,9
3,12,True,9
3,12,True,9
2,14,True,9
4,10,True,9
1,16,True,9
0,18,True,9
2,14,True,9
1,16,True,9
1,16,True,9
3,12,True,9
3,12,True,9
1,16,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
3,12,True,9
1,16,True,9
1,16,True,9
2,14,True,9
4,10,True,9
1,16,True,9
2,14,True,9
4,10,True,9
5,8,True,9
4,10,True,9
2,14,True,9
3,12,True,9
2,14,True,9
3,12,True,9
1,16,True,9
3,12,True,9
4,10,True,9
3,12,True,9
2,14,True,9
4,10,True,9
3,12,True,9
3,12,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
2,14,True,9
3,12,True,9
3,12,True,9
2,14,True,9
4,10,True,9
2,14,True,9
1,16,True,9
3,12,True,9
3,12,True,9
2,14,True,9
3,12,True,9
3,12,True,9
3,12,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
1,16,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
2,14,True,9
3,12,True,9
1,16,True,9
5,8,True,9
3,12,True,9
2,14,True,9
4,10,True,9
2,14,True,9
3,12,True,9
1,16,True,9
2,14,True,9
4,10,True,9
3,12,True,9
3,12,True,9
4,10,True,9
1,16,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
3,12,True,9
3,12,True,9
1,16,True,9
3,12,True,9
2,14,True,9
4,10,True,9
2,14,True,9
3,12,True,9
2,14,True,9
3,12,True,9
1,16,True,9
1,16,True,9
3,12,True,9
1,16,True,9
2,14,True,9
3,12,True,9
3,12,True,9
4,10,True,9
2,14,True,9
3,12,True,9
3,12,True,9
4,10,True,9
5,8,True,9
2,14,True,9
1,16,True,9
5,8,True,9
2,14,True,9
3,12,True,9
3,12,True,9
3,12,True,9
4,10,True,9
4,10,True,9
3,12,True,9
1,16,True,9
2,14,True,9
6,6,True,9
2,14,True,9
3,12,True,9
5,8,True,9
2,14,True,9
0,18,True,9
5,8,True,9
1,16,True,9
2,14,True,9
3,12,True,9
3,12,True,9
3,12,True,9
2,14,True,9
3,12,True,9
1,16,True,9
5,8,True,9
2,14,True,9
5,8,True,9
2,14,True,9
1,16,True,9
2,14,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
3,12,True,9
1,16,True,9
1,16,True,9
2,14,True,9
3,12,True,9
3,12,True,9
5,8,True,9
4,10,True,9
2,14,True,9
4,10,True,9
3,12,True,9
2,14,True,9
2,14,True,9
3,12,True,9
4,10,True,9
1,16,True,9
5,8,True,9
3,12,True,9
2,14,True,9
3,12,True,9
4,10,True,9
2,14,True,9
2,14,True,9
4,10,True,9
1,16,True,9
3,12,True,9
4,10,True,9
0,18,True,9
2,14,True,9
1,16,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
6,6,True,9
2,14,True,9
1,16,True,9
2,14,True,9
2,14,True,9
1,16,True,9
3,12,True,9
2,14,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
1,16,True,9
4,10,True,9
2,14,True,9
4,10,True,9
3,12,True,9
4,10,True,9
3,12,True,9
1,16,True,9
3,12,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
1,16,True,9
1,16,True,9
4,10,True,9
2,14,True,9
1,16,True,9
1,16,True,9
3,12,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
5,8,True,9
3,12,True,9
3,12,True,9
3,12,True,9
1,16,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
2,14,True,9
3,12,True,9
4,10,True,9
2,14,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
1,16,True,9
2,14,True,9
3,12,True,9
3,12,True,9
2,14,True,9
4,10,True,9
2,14,True,9
4,10,True,9
3,12,True,9
2,14,True,9
2,14,True,9
3,12,True,9
4,10,True,9
5,8,True,9
3,12,True,9
0,18,True,9
2,14,True,9
3,12,True,9
3,12,True,9
3,12,True,9
3,12,True,9
1,16,True,9
4,10,True,9
4,10,True,9
2,14,True,9
2,14,True,9
3,12,True,9
3,12,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
3,12,True,9
4,10,True,9
3,12,True,9
2,14,True,9
5,8,True,9
1,16,True,9
4,10,True,9
3,12,True,9
2,14,True,9
1,16,True,9
3,12,True,9
2,14,True,9
0,18,True,9
4,10,True,9
1,16,True,9
3,12,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
4,10,True,9
2,14,True,9
1,16,True,9
2,14,True,9
3,12,True,9
5,8,True,9
4,10,True,9
3,12,True,9
3,12,True,9
4,10,True,9
2,14,True,9
4,10,True,9
4,10,True,9
5,8,True,9
3,12,True,9
2,14,True,9
4,10,True,9
2,14,True,9
2,14,True,9
1,16,True,9
4,10,True,9
3,12,True,9
2,14,True,9
4,10,True,9
3,12,True,9
1,16,True,9
3,12,True,9
3,12,True,9
3,12,True,9
3,12,True,9
2,14,True,9
1,16,True,9
6,6,True,9
3,12,True,9
4,10,True,9
2,14,True,9
3,12,True,9
2,14,True,9
5,8,True,9
3,12,True,9
3,12,True,9
5,8,True,9
2,14,True,9
2,14,True,9
1,16,True,9
3,12,True,9
2,14,True,9
4,10,True,9
3,12,True,9
1,16,True,9
2,14,True,9
3,12,True,9
4,10,True,9
3,12,True,9
2,14,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
4,10,True,9
1,16,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
1,16,True,9
3,12,True,9
5,8,True,9
1,16,True,9
3,12,True,9
1,16,True,9
2,14,True,9
1,16,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
3,12,True,9
5,8,True,9
5,8,True,9
2,14,True,9
3,12,True,9
4,10,True,9
2,14,True,9
1,16,True,9
3,12,True,9
1,16,True,9
1,16,True,9
5,8,True,9
2,14,True,9
3,12,True,9
1,16,True,9
4,10,True,9
2,14,True,9
2,14,True,9
1,16,True,9
2,14,True,9
4,10,True,9
4,10,True,9
3,12,True,9
4,10,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
5,8,True,9
1,16,True,9
3,12,True,9
1,16,True,9
2,14,True,9
1,16,True,9
4,10,True,9
3,12,True,9
3,12,True,9
1,16,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
4,10,True,9
2,14,True,9
3,12,True,9
2,14,True,9
1,16,True,9
3,12,True,9
3,12,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
2,14,True,9
2,14,True,9
2,14,True,9
2,14,True,9
3,12,True,9
4,10,True,9
4,10,True,9
3,12,True,9
3,12,True,9
3,12,True,9
3,12,True,9
5,8,True,9
4,10,True,9
3,12,True,9
3,12,True,9
3,12,True,9
2,14,True,9
1,16,True,9
3,12,True,9
2,14,True,9
4,10,True,9
6,6,True,9
1,16,True,9
3,12,True,9
4,10,True,9
3,12,True,9
2,14,True,9
3,14,True,10
3,14,True,10
2,16,True,10
3,14,True,10
2,16,True,10
5,10,True,10
2,16,True,10
3,14,True,10
4,12,True,10
2,16,True,10
2,16,True,10
3,14,True,10
3,14,True,10
4,12,True,10
3,14,True,10
2,16,True,10
3,14,True,10
3,14,True,10
4,12,True,10
2,16,True,10
3,14,True,10
3,14,True,10
4,12,True,10
4,12,True,10
2,16,True,10
3,14,True,10
3,14,True,10
2,16,True,10
4,12,True,10
4,12,True,10
1,18,True,10
4,12,True,10
2,16,True,10
3,14,True,10
3,14,True,10
4,12,True,10
3,14,True,10
3,14,True,10
2,16,True,10
3,14,True,10
3,14,True,10
5,10,True,10
3,14,True,10
4,12,True,10
5,10,True,10
3,14,True,10
4,12,True,10
3,14,True,10
3,14,True,10
4,12,True,10
4,12,True,10
2,16,True,10
2,16,True,10
2,16,True,10
5,10,True,10
2,16,True,10
2,16,True,10
3,14,True,10
4,12,True,10
2,16,True,10
4,12,True,10
3,14,True,10
2,16,True,10
3,14,True,10
4,12,True,10
4,12,True,10
4,12,True,10
4,12,True,10
8,4,True,10
2,16,True,10
3,14,True,10
2,16,True,10
2,16,True,10
5,10,True,10
2,16,True,10
1,18,True,10
3,14,True,10
3,14,True,10
2,16,True,10
4,12,True,10
3,14,True,10
5,10,True,10
2,16,True,10
5,10,True,10
4,12,True,10
2,16,True,10
2,16,True,10
5,10,True,10
5,10,True,10
2,16,True,10
4,12,True,10
3,14,True,10
3,14,True,10
3,14,True,10
2,16,True,10
3,14,True,10
3,14,True,10
4,12,True,10
6,8,True,10
0,20,True,10
3,14,True,10
1,18,True,10
1,18,True,10
2,16,True,10
2,16,True,10
5,10,True,10
3,14,True,10
3,14,True,10
3,14,True,10
2,16,True,10
4,12,True,10
2,16,True,10
5,10,True,10
1,18,True,10
2,16,True,10
4,12,True,10
3,14,True,10
6,8,True,10
3,14,True,10
2,16,True,10
3,14,True,10
5,10,True,10
2,16,True,10
4,12,True,10
2,16,True,10
3,14,True,10
4,12,True,10
2,16,True,10
3,14,True,10
4,12,True,10
6,8,True,10
3,14,True,10
4,12,True,10
5,10,True,10
2,16,True,10
2,16,True,10
3,14,True,10
2,16,True,10
2,16,True,10
1,18,True,10
3,14,True,10
4,12,True,10
4,12,True,10
2,16,True,10
5,10,True,10
3,14,True,10
3,14,True,10
3,14,True,10
2,16,True,10
2,16,True,10
3,14,True,10
5,10,True,10
2,16,True,10
3,14,True,10
4,12,True,10
2,16,True,10
2,16,True,10
1,18,True,10
2,16,True,10
1,18,True,10
2,16,True,10
5,10,True,10
2,16,True,10
5,10,True,10
2,16,True,10
4,12,True,10
2,16,True,10
3,14,True,10
3,14,True,10
4,12,True,10
5,10,True,10
4,12,True,10
2,16,True,10
3,14,True,10
5,10,True,10
3,14,True,10
2,16,True,10
2,16,True,10
2,16,True,10
3,14,True,10
2,16,True,10
3,14,True,10
4,12,True,10
4,12,True,10
5,10,True,10
5,10,True,10
3,14,True,10
5,10,True,10
5,10,True,10
4,12,True,10
1,18,True,10
2,16,True,10
4,12,True,10
1,18,True,10
4,12,True,10
3,14,True,10
4,12,True,10
3,14,True,10
2,16,True,10
4,12,True,10
5,10,True,10
3,14,True,10
2,16,True,10
2,16,True,10
2,16,True,10
3,14,True,10
1,18,True,10
9,2,True,10
1,18,True,10
4,12,True,10
5,10,True,10
2,16,True,10
3,14,True,10
3,14,True,10
2,16,True,10
4,12,True,10
3,14,True,10
4,12,True,10
6,8,True,10
3,14,True,10
1,18,True,10
3,14,True,10
2,16,True,10
3,14,True,10
2,16,True,10
3,14,True,10
2,16,True,10
3,14,True,10
4,12,True,10
2,16,True,10
3,14,True,10
3,14,True,10
3,14,True,10
1,18,True,10
3,14,True,10
4,12,True,10
3,14,True,10
2,16,True,10
3,14,True,10
3,14,True,10
3,14,True,10
1,18,True,10
3,14,True,10
4,12,True,10
2,16,True,10
3,14,True,10
6,8,True,10
3,14,True,10
5,10,True,10
4,12,True,10
5,10,True,10
3,14,True,10
4,12,True,10
5,10,True,10
3,14,True,10
3,14,True,10
2,16,True,10
1,18,True,10
3,14,True,10
2,16,True,10
4,12,True,10
3,14,True,10
3,14,True,10
3,14,True,10
3,14,True,10
2,16,True,10
3,14,True,10
6,8,True,10
2,16,True,10
2,16,True,10
2,16,True,10
3,14,True,10
4,12,True,10
2,16,True,10
4,12,True,10
5,10,True,10
3,14,True,10
5,10,True,10
2,16,True,10
3,14,True,10
2,16,True,10
2,16,True,10
4,12,True,10
3,14,True,10
3,14,True,10
4,12,True,10
2,16,True,10
3,14,True,10
3,14,True,10
3,14,True,10
2,16,True,10
4,12,True,10
2,16,True,10
3,14,True,10
3,14,True,10
4,12,True,10
2,16,True,10
3,14,True,10
2,16,True,10
2,16,True,10
5,10,True,10
5,10,True,10
3,14,True,10
4,12,True,10
1,18,True,10
2,16,True,10
5,10,True,10
2,16,True,10
4,12,True,10
5,10,True,10
2,16,True,10
4,12,True,10
2,16,True,10
3,14,True,10
2,16,True,10
3,14,True,10
4,12,True,10
2,16,True,10
3,14,True,10
2,16,True,10
4,12,True,10
2,16,True,10
5,10,True,10
2,16,True,10
5,10,True,10
3,14,True,10
3,14,True,10
4,12,True,10
4,12,True,10
3,14,True,10
5,10,True,10
2,16,True,10
2,16,True,10
2,16,True,10
4,12,True,10
2,16,True,10
1,18,True,10
4,12,True,10
3,14,True,10
3,14,True,10
2,16,True,10
4,12,True,10
3,14,True,10
4,12,True,10
4,12,True,10
2,16,True,10
3,14,True,10
3,14,True,10
4,12,True,10
4,12,True,10
3,14,True,10
3,14,True,10
2,16,True,10
2,16,True,10
3,14,True,10
1,18,True,10
5,10,True,10
2,16,True,10
5,10,True,10
2,16,True,10
3,14,True,10
6,8,True,10
2,16,True,10
4,12,True,10
3,14,True,10
5,10,True,10
2,16,True,10
2,16,True,10
3,14,True,10
4,12,True,10
4,12,True,10
3,14,True,10
7,6,True,10
2,16,True,10
5,10,True,10
3,14,True,10
3,14,True,10
4,12,True,10
4,12,True,10
4,12,True,10
5,10,True,10
2,16,True,10
1,18,True,10
6,8,True,10
4,12,True,10
2,16,True,10
2,16,True,10
3,14,True,10
4,12,True,10
5,10,True,10
4,12,True,10
3,14,True,10
3,14,True,10
3,14,True,10
5,10,True,10
2,16,True,10
2,16,True,10
3,14,True,10
2,16,True,10
2,16,True,10
2,16,True,10
3,14,True,10
3,14,True,10
5,10,True,10
2,16,True,10
2,16,True,10
2,16,True,10
3,14,True,10
3,14,True,10
2,16,True,10
6,8,True,10
5,10,True,10
4,12,True,10
3,14,True,10
2,16,True,10
2,16,True,10
4,12,True,10
3,14,True,10
3,14,True,10
2,16,True,10
5,10,True,10
3,14,True,10
4,12,True,10
2,16,True,10
1,18,True,10
2,16,True,10
3,14,True,10
3,14,True,10
3,14,True,10
4,12,True,10
2,16,True,10
3,14,True,10
1,18,True,10
3,14,True,10
3,14,True,10
1,18,True,10
3,14,True,10
2,16,True,10
4,12,True,10
3,14,True,10
2,16,True,10
2,16,True,10
3,14,True,10
2,16,True,10
3,14,True,10
2,16,True,10
4,12,True,10
5,10,True,10
3,14,True,10
2,16,True,10
5,10,True,10
3,14,True,10
4,12,True,10
4,12,True,10
2,16,True,10
4,12,True,10
4,12,True,10
3,14,True,10
4,12,True,10
2,16,True,10
3,14,True,10
3,14,True,10
4,12,True,10
3,14,True,10
1,18,True,10
3,14,True,10
3,14,True,10
4,12,True,10
3,14,True,10
4,12,True,10
1,18,True,10
4,12,True,10
3,14,True,10
5,10,True,10
2,16,True,10
2,16,True,10
4,12,True,10
3,14,True,10
3,14,True,10
3,14,True,10
2,16,True,10
3,14,True,10
3,14,True,10
5,10,True,10
3,14,True,10
1,18,True,10
5,10,True,10
2,16,True,10
3,14,True,10
4,12,True,10
4,12,True,10
3,14,True,10
3,14,True,10
2,16,True,10
3,14,True,10
2,16,True,10
2,16,True,10
3,14,True,10
4,12,True,10
3,14,True,10
4,12,True,10
3,14,True,10
2,16,True,10
2,16,True,10
3,14,True,10
3,14,True,10
3,14,True,10
2,16,True,10
3,14,True,10
4,12,True,10
3,14,True,10
3,14,True,10
3,14,True,10
2,16,True,10
4,12,True,10
4,12,True,10
5,10,True,10
3,14,True,10
4,12,True,10
3,14,True,10
4,12,True,10
2,16,True,10
1,18,True,10
3,14,True,10
4,12,True,10
3,14,True,10
5,10,True,10
3,14,True,10
3,14,True,10
1,18,True,10
5,10,True,10
3,14,True,10
3,14,True,10
3,14,True,10
4,12,True,10
4,12,True,10
2,16,True,10
3,14,True,10
3,14,True,10
2,16,True,10
3,14,True,10
4,12,True,10
2,16,True,10
2,16,True,10
2,16,True,10
5,10,True,10
4,12,True,10
4,12,True,10
2,16,True,10
4,12,True,10
6,8,True,10
3,14,True,10
2,16,True,10
2,16,True,10
5,10,True,10
4,12,True,10
5,10,True,10
4,12,True,10
3,14,True,10
5,10,True,10
3,14,True,10
3,14,True,10
4,12,True,10
2,16,True,10
3,14,True,10
3,14,True,10
3,14,True,10
4,12,True,10
2,16,True,10
3,14,True,10
3,14,True,10
3,14,True,10
3,14,True,10
3,14,True,10
2,16,True,10
2,16,True,10
4,12,True,10
4,12,True,10
2,16,True,10
2,16,True,10
3,14,True,10
0,20,True,10
5,10,True,10
5,10,True,10
2,16,True,10
1,18,True,10
3,14,True,10
5,10,True,10
2,16,True,10
2,16,True,10
2,16,True,10
4,12,True,10
2,16,True,10
2,16,True,10
3,14,True,10
4,12,True,10
4,12,True,10
3,14,True,10
2,16,True,10
2,16,True,10
4,12,True,10
4,12,True,10
2,16,True,10
4,12,True,10
2,16,True,10
5,10,True,10
3,14,True,10
2,16,True,10
3,14,True,10
2,16,True,10
4,12,True,10
4,12,True,10
4,12,True,10
4,12,True,10
4,12,True,10
1,18,True,10
2,16,True,10
4,12,True,10
5,10,True,10
3,14,True,10
6,8,True,10
4,12,True,10
1,18,True,10
2,16,True,10
2,16,True,10
3,14,True,10
3,14,True,10
3,14,True,10
3,14,True,10
4,12,True,10
2,16,True,10
2,16,True,10
2,16,True,10
