mean_RCQ,mean_error_RCQ,mean_WWD,mean_error_WWD,mean_RD,mean_WSP,mean_SQ,mean_error_SQ,skill_diversity,skill_coverage,day_coverage,size,control,Faulty
3.75,0.375,4.615384615384615,0.3846153846153846,11.666666666666666,0.2307692307692307,2.75,1.125,0.7272727272727273,8,0.7362637362637363,4,False,True
3.25,1.125,4.5,0.5,12.0,0.2307692307692307,3.25,1.25,0.9230769230769232,12,0.7252747252747253,4,False,True
2.888888888888889,1.0123456790123455,4.777777777777778,0.345679012345679,7.944444444444445,0.2307692307692307,2.888888888888889,1.037037037037037,0.5769230769230769,15,0.7362637362637363,9,False,True
2.5,0.5,4.5,0.5,15.0,0.2307692307692307,2.5,1.5,0.8,4,0.7252747252747253,2,False,True
4.0,0.0,4.666666666666667,0.4444444444444443,10.0,0.2307692307692307,2.6666666666666665,1.5555555555555554,0.875,7,0.7252747252747253,3,False,True
3.8,0.3200000000000001,4.692307692307692,0.3692307692307693,10.2,0.2307692307692307,2.4,1.28,0.75,9,0.7472527472527473,5,False,True
2.7142857142857144,1.1020408163265307,4.78021978021978,0.3139717425431711,8.19047619047619,0.2307692307692308,2.2857142857142856,1.1836734693877549,0.625,10,0.7362637362637363,7,False,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,1.5,0.5,1.0,3,0.7252747252747253,2,False,True
3.6,0.6399999999999999,4.8,0.3200000000000001,11.8,0.2307692307692307,2.2,0.64,0.7272727272727273,8,0.8021978021978022,5,False,True
3.0,1.0,4.730769230769231,0.2692307692307691,9.0,0.2307692307692307,3.0,2.0,0.8333333333333334,5,0.7252747252747253,2,False,True
3.333333333333333,0.6666666666666666,4.5,0.5,13.0,0.2307692307692308,2.333333333333333,1.1111111111111114,0.6428571428571429,9,0.7362637362637363,6,False,True
3.5,0.6666666666666666,4.833333333333333,0.2777777777777779,6.466666666666667,0.2307692307692308,2.6666666666666665,1.0,0.625,10,0.7362637362637363,6,False,True
4.0,0.0,4.487179487179487,0.3418803418803418,18.666666666666668,0.2307692307692307,3.333333333333333,1.5555555555555554,0.9,9,0.7692307692307693,3,False,True
3.4,0.72,4.584615384615384,0.3323076923076922,11.4,0.2307692307692307,2.8,0.96,0.6428571428571429,9,0.7362637362637363,5,False,True
3.6666666666666665,0.4444444444444445,4.487179487179487,0.3418803418803418,15.333333333333334,0.2307692307692307,2.6666666666666665,1.5555555555555554,1.0,8,0.7472527472527473,3,False,True
3.5,0.75,4.25,0.375,16.5,0.2307692307692307,2.75,0.75,0.8181818181818182,9,0.7362637362637363,4,False,True
4.0,0.0,4.730769230769231,0.2692307692307691,9.0,0.2307692307692307,4.5,0.5,0.7777777777777778,7,0.7252747252747253,2,False,True
4.0,0.0,4.82051282051282,0.2393162393162393,10.0,0.1538461538461538,4.666666666666667,0.4444444444444443,0.7142857142857143,10,0.7472527472527473,3,False,True
3.5,0.75,4.75,0.375,8.5,0.2307692307692307,3.25,1.25,0.7692307692307693,10,0.7362637362637363,4,False,True
3.2,0.64,4.8,0.3200000000000001,7.6,0.2307692307692307,3.2,1.04,0.75,12,0.7362637362637363,5,False,True
3.0,1.2,5.0,0.0,3.4,0.1846153846153846,2.6,1.52,0.6923076923076923,9,0.7472527472527473,5,False,True
3.0,0.0,4.333333333333333,0.4444444444444443,15.333333333333334,0.2307692307692307,3.0,0.6666666666666666,0.8888888888888888,8,0.7252747252747253,3,False,True
3.0,0.6666666666666666,4.487179487179487,0.3418803418803418,14.0,0.2307692307692307,3.0,1.3333333333333333,0.7777777777777778,7,0.7362637362637363,3,False,True
3.25,0.75,4.75,0.375,8.5,0.2307692307692307,3.0,1.0,0.75,9,0.7362637362637363,4,False,True
3.25,0.75,4.5,0.5,17.666666666666668,0.2307692307692307,2.25,1.375,0.8888888888888888,8,0.7802197802197802,4,False,True
3.5,0.5,5.0,0.0,6.0,0.2307692307692307,2.5,0.5,1.0,5,0.7472527472527473,2,False,True
3.333333333333333,0.4444444444444445,4.641025641025641,0.2393162393162393,8.0,0.2307692307692307,2.333333333333333,1.1111111111111112,0.8571428571428571,6,0.7362637362637363,3,False,True
2.75,1.0,4.673076923076923,0.3269230769230768,13.285714285714286,0.2307692307692307,2.25,1.3125,0.6111111111111112,11,0.7802197802197802,8,False,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,1.5,0.5,1.0,3,0.7252747252747253,2,False,True
3.2,0.96,4.8,0.3200000000000001,7.2,0.2307692307692307,2.8,0.96,0.7142857142857143,10,0.7362637362637363,5,False,True
3.6666666666666665,0.4444444444444445,4.666666666666667,0.4444444444444443,13.333333333333334,0.1538461538461538,2.333333333333333,1.777777777777778,1.0,7,0.7472527472527473,3,False,True
3.25,0.375,4.480769230769231,0.2596153846153846,9.833333333333334,0.2307692307692307,3.25,1.25,0.7692307692307693,10,0.7362637362637363,4,False,True
3.5,0.5,5.0,0.0,4.0,0.2307692307692307,2.0,0.0,1.0,4,0.7362637362637363,2,False,True
3.5,0.75,4.75,0.375,9.5,0.173076923076923,3.25,1.125,0.7692307692307693,10,0.7472527472527473,4,False,True
3.5,0.5,5.0,0.0,2.0,0.2307692307692307,3.5,0.5,1.0,7,0.7252747252747253,2,False,True
3.4,0.72,4.892307692307692,0.1723076923076925,6.0,0.2307692307692307,2.8,0.96,0.7142857142857143,10,0.7472527472527473,5,False,True
1.0,0.0,4.461538461538462,0.0,,0.2307692307692307,1.0,0.0,1.0,1,0.6373626373626373,1,False,True
3.6666666666666665,0.4444444444444445,4.666666666666667,0.4444444444444443,13.333333333333334,0.2307692307692308,3.0,1.3333333333333333,0.6666666666666666,12,0.7802197802197802,6,False,True
3.6666666666666665,0.4444444444444445,5.0,0.0,4.666666666666667,0.1538461538461538,2.0,1.3333333333333333,1.0,6,0.7472527472527473,3,False,True
2.375,0.875,4.557692307692308,0.4423076923076923,12.642857142857142,0.2307692307692307,2.875,0.6875,0.6521739130434783,15,0.7472527472527473,8,False,True
2.5,1.125,4.740384615384615,0.3245192307692308,11.75,0.2307692307692307,2.5,1.5,0.55,11,0.7802197802197802,8,False,True
3.5,0.5,5.0,0.0,2.0,0.2307692307692307,2.5,1.5,1.0,5,0.7252747252747253,2,False,True
2.9166666666666665,0.9305555555555556,4.608974358974359,0.3258547008547007,10.954545454545457,0.2307692307692308,2.75,1.5,0.4545454545454545,15,0.7472527472527473,12,False,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,1.0,0.0,1.0,2,0.7252747252747253,2,False,True
4.0,0.0,4.5,0.5,17.0,0.1153846153846153,4.0,0.0,1.0,8,0.7362637362637363,2,False,True
3.1666666666666665,0.8333333333333334,5.0,0.0,5.333333333333333,0.2307692307692308,3.1666666666666665,1.8333333333333333,0.631578947368421,12,0.7802197802197802,6,False,True
2.8,0.96,4.892307692307692,0.1723076923076925,9.4,0.2307692307692307,2.0,1.2,0.8,8,0.7802197802197802,5,False,True
3.6666666666666665,0.4444444444444445,4.666666666666667,0.4444444444444443,12.666666666666666,0.2307692307692307,3.0,0.6666666666666666,0.7777777777777778,7,0.7472527472527473,3,False,True
4.0,0.0,5.0,0.0,2.6666666666666665,0.2307692307692307,3.0,0.6666666666666666,0.7777777777777778,7,0.7362637362637363,3,False,True
4.0,0.0,4.75,0.375,8.833333333333334,0.2307692307692307,3.75,0.875,0.6666666666666666,10,0.7362637362637363,4,False,True
4.0,0.0,4.5,0.5,15.0,0.2307692307692307,3.5,1.5,1.0,7,0.7252747252747253,2,False,True
3.5,0.5,5.0,0.0,2.0,0.2307692307692307,3.0,1.0,0.8333333333333334,5,0.7252747252747253,2,False,True
4.0,0.0,5.0,0.0,,0.0,5.0,0.0,1.0,5,0.7142857142857143,1,False,True
3.333333333333333,0.8888888888888888,4.666666666666667,0.4444444444444443,11.333333333333334,0.2307692307692307,2.6666666666666665,1.5555555555555554,1.0,8,0.7362637362637363,3,False,True
3.75,0.375,4.5,0.5,15.333333333333334,0.173076923076923,4.5,0.5,0.7222222222222222,13,0.7472527472527473,4,False,True
3.333333333333333,0.4444444444444445,4.487179487179487,0.3418803418803418,12.666666666666666,0.2307692307692307,1.6666666666666667,0.4444444444444444,1.0,5,0.7252747252747253,3,False,True
3.333333333333333,0.8888888888888888,5.0,0.0,3.333333333333333,0.2307692307692307,3.333333333333333,1.5555555555555554,0.9,9,0.7362637362637363,3,False,True
2.0,0.0,5.0,0.0,,0.2307692307692307,1.0,0.0,1.0,1,0.7142857142857143,1,False,True
3.4,0.48,4.184615384615385,0.2215384615384616,14.6,0.2307692307692307,3.0,1.2,0.6,9,0.7252747252747253,5,False,True
1.0,0.0,4.461538461538462,0.0,,0.2307692307692307,1.0,0.0,1.0,1,0.6373626373626373,1,False,True
3.2,0.96,4.692307692307692,0.3692307692307693,11.2,0.2307692307692307,2.4,1.28,0.75,9,0.7472527472527473,5,False,True
3.5,0.6666666666666666,4.743589743589744,0.3418803418803418,9.466666666666669,0.2307692307692308,2.333333333333333,0.8888888888888893,0.7857142857142857,11,0.7472527472527473,6,False,True
4.0,0.0,5.0,0.0,4.0,0.2307692307692307,3.5,0.5,1.0,7,0.7362637362637363,2,False,True
3.333333333333333,0.4444444444444445,5.0,0.0,0.0,0.2307692307692307,4.0,0.6666666666666666,0.8333333333333334,10,0.7142857142857143,3,False,True
3.0,1.0,5.0,0.0,4.0,0.2307692307692307,1.5,0.5,1.0,3,0.7362637362637363,2,False,True
3.5,0.5,4.730769230769231,0.2692307692307691,13.0,0.1153846153846153,4.5,0.5,0.8888888888888888,8,0.7472527472527473,2,False,True
3.0,0.6666666666666666,5.0,0.0,8.666666666666666,0.2307692307692307,3.0,1.3333333333333333,0.7777777777777778,7,0.7802197802197802,3,False,True
4.0,0.0,5.0,0.0,4.0,0.2307692307692307,3.5,1.5,0.8571428571428571,6,0.7362637362637363,2,False,True
3.6,0.48,4.8,0.3200000000000001,7.4,0.2307692307692307,2.2,1.04,0.7272727272727273,8,0.7362637362637363,5,False,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,2.0,0.0,1.0,4,0.7252747252747253,2,False,True
3.0,0.0,5.0,0.0,,0.2307692307692307,4.0,0.0,1.0,4,0.7142857142857143,1,False,True
3.333333333333333,0.8888888888888888,4.82051282051282,0.2393162393162393,12.666666666666666,0.1538461538461538,3.333333333333333,1.1111111111111112,0.9,9,0.7802197802197802,3,False,True
4.0,0.0,5.0,0.0,6.0,0.2307692307692307,2.0,0.0,1.0,4,0.7472527472527473,2,False,True
4.0,0.0,4.75,0.375,10.5,0.173076923076923,3.5,0.5,0.8571428571428571,12,0.7472527472527473,4,False,True
3.0,0.6666666666666666,4.487179487179487,0.3418803418803418,15.333333333333334,0.2307692307692307,2.333333333333333,0.4444444444444445,1.0,7,0.7472527472527473,3,False,True
3.4,0.72,4.8,0.3200000000000001,7.6,0.2307692307692307,2.6,1.12,0.7692307692307693,10,0.7362637362637363,5,False,True
4.0,0.0,4.82051282051282,0.2393162393162393,7.333333333333333,0.2307692307692307,3.0,0.6666666666666666,0.8888888888888888,8,0.7362637362637363,3,False,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,3.5,1.5,0.8571428571428571,6,0.7252747252747253,2,False,True
4.0,0.0,5.0,0.0,1.3333333333333333,0.2307692307692307,3.333333333333333,0.8888888888888888,0.7,7,0.7252747252747253,3,False,True
4.0,0.0,5.0,0.0,0.0,0.2307692307692307,5.0,0.0,0.9,9,0.7142857142857143,2,False,True
2.4,1.12,4.684615384615385,0.3153846153846153,10.688888888888888,0.2076923076923077,2.8,1.4000000000000004,0.5357142857142857,15,0.7472527472527473,10,False,True
4.0,0.0,5.0,0.0,,0.2307692307692307,2.0,0.0,1.0,2,0.7142857142857143,1,False,True
4.0,0.0,5.0,0.0,0.0,0.2307692307692307,4.666666666666667,0.4444444444444443,0.7857142857142857,11,0.7142857142857143,3,False,True
4.0,0.0,4.615384615384615,0.3846153846153846,11.666666666666666,0.2307692307692307,3.0,2.0,0.8333333333333334,10,0.7472527472527473,4,False,True
2.75,0.375,4.75,0.375,8.833333333333334,0.2307692307692307,2.25,1.25,0.6666666666666666,6,0.7362637362637363,4,False,True
2.0,0.0,4.0,0.0,,0.2307692307692307,1.0,0.0,1.0,1,0.5714285714285714,1,False,True
2.555555555555556,0.9382716049382716,4.495726495726496,0.4482431149097816,13.0,0.2307692307692307,3.111111111111111,0.8148148148148149,0.5357142857142857,15,0.7472527472527473,9,False,True
4.0,0.0,4.82051282051282,0.2393162393162393,9.333333333333334,0.2307692307692307,3.333333333333333,1.1111111111111112,0.7,7,0.7472527472527473,3,False,True
3.0,1.3333333333333333,4.833333333333333,0.2777777777777779,8.333333333333334,0.2307692307692308,2.1666666666666665,0.8888888888888887,0.6153846153846154,8,0.7472527472527473,6,False,True
3.5,0.5,5.0,0.0,3.6666666666666665,0.173076923076923,3.25,1.75,0.6153846153846154,8,0.7472527472527473,4,False,True
4.0,0.0,4.730769230769231,0.2692307692307691,11.0,0.2307692307692307,2.5,1.5,1.0,5,0.7362637362637363,2,False,True
3.6666666666666665,0.4444444444444445,5.0,0.0,3.333333333333333,0.2307692307692307,3.0,1.3333333333333333,1.0,9,0.7362637362637363,3,False,True
4.0,0.0,5.0,0.0,2.0,0.2307692307692307,3.5,0.5,0.8571428571428571,6,0.7252747252747253,2,False,True
1.0,0.0,4.461538461538462,0.0,,0.2307692307692307,2.0,0.0,1.0,2,0.6373626373626373,1,False,True
3.0,0.0,4.666666666666667,0.4444444444444443,10.0,0.2307692307692307,4.0,0.6666666666666666,0.6666666666666666,8,0.7252747252747253,3,False,True
3.333333333333333,0.8888888888888888,4.487179487179487,0.3418803418803418,16.0,0.2307692307692307,4.333333333333333,0.888888888888889,0.6153846153846154,8,0.7472527472527473,3,False,True
3.6666666666666665,0.4444444444444445,4.333333333333333,0.4444444444444443,14.0,0.2307692307692307,2.0,1.3333333333333333,0.8333333333333334,5,0.7252747252747253,3,False,True
3.6666666666666665,0.4444444444444445,4.82051282051282,0.2393162393162393,8.666666666666666,0.2307692307692307,2.6666666666666665,0.8888888888888888,0.75,6,0.7472527472527473,3,False,True
3.0,0.8571428571428571,4.428571428571429,0.489795918367347,16.666666666666668,0.2307692307692308,3.857142857142857,0.4897959183673469,0.5185185185185185,14,0.7802197802197802,7,False,True
3.1666666666666665,0.5555555555555555,4.653846153846154,0.3461538461538461,15.133333333333333,0.2307692307692308,2.833333333333333,0.8888888888888887,0.5882352941176471,10,0.8021978021978022,6,False,True
3.6,0.48,4.584615384615384,0.3323076923076922,12.6,0.2307692307692307,2.8,1.04,0.7142857142857143,10,0.7472527472527473,5,False,True
4.0,0.0,4.82051282051282,0.2393162393162393,10.0,0.1538461538461538,5.0,0.0,0.6666666666666666,10,0.7472527472527473,3,False,True
3.0,1.0,5.0,0.0,2.0,0.2307692307692307,1.0,0.0,1.0,2,0.7252747252747253,2,False,True
3.5,0.5,5.0,0.0,2.0,0.2307692307692307,1.5,0.5,1.0,3,0.7252747252747253,2,False,True
2.3846153846153846,1.183431952662722,4.686390532544379,0.3859808830223031,10.307692307692308,0.2130177514792899,3.076923076923077,1.467455621301775,0.4,16,0.7472527472527473,13,False,True
3.0,0.5,4.615384615384615,0.3846153846153846,12.0,0.2307692307692307,3.75,1.375,0.6666666666666666,10,0.7362637362637363,4,False,True
3.4285714285714284,0.816326530612245,4.857142857142857,0.2448979591836737,6.285714285714286,0.2307692307692308,2.4285714285714284,0.7755102040816327,0.7058823529411765,12,0.7472527472527473,7,False,True
3.6,0.48,4.8,0.3200000000000001,9.2,0.1846153846153846,3.2,1.7600000000000002,0.8125,13,0.7472527472527473,5,False,True
4.0,0.0,4.8,0.3200000000000001,7.6,0.2307692307692307,3.0,1.2,0.6,9,0.7472527472527473,5,False,True
3.0,1.0,4.730769230769231,0.2692307692307691,11.0,0.2307692307692307,2.5,0.5,1.0,5,0.7362637362637363,2,False,True
4.0,0.0,4.641025641025641,0.2393162393162393,7.333333333333333,0.2307692307692307,5.0,0.0,0.6666666666666666,10,0.7362637362637363,3,False,True
3.0,0.0,4.5,0.5,15.0,0.2307692307692307,3.5,0.5,0.7142857142857143,5,0.7252747252747253,2,False,True
4.0,0.0,4.730769230769231,0.2692307692307691,13.0,0.1153846153846153,4.5,0.5,0.8888888888888888,8,0.7472527472527473,2,False,True
3.25,0.75,4.75,0.375,8.5,0.2307692307692307,2.75,0.75,0.6363636363636364,7,0.7362637362637363,4,False,True
3.571428571428572,0.4897959183673469,4.78021978021978,0.3139717425431711,7.619047619047619,0.2307692307692308,4.0,0.2857142857142857,0.4285714285714285,12,0.7362637362637363,7,False,True
3.2,0.96,4.6,0.4800000000000001,11.4,0.2307692307692307,2.4,0.8800000000000001,0.6666666666666666,8,0.7362637362637363,5,False,True
4.0,0.0,5.0,0.0,4.0,0.2307692307692307,2.0,1.0,1.0,4,0.7362637362637363,2,False,True
3.5,0.5,4.5,0.5,15.0,0.2307692307692307,2.5,0.5,1.0,5,0.7252747252747253,2,False,True
3.6666666666666665,0.5555555555555557,4.82051282051282,0.2393162393162393,7.066666666666666,0.2307692307692308,3.1666666666666665,0.8888888888888887,0.5789473684210527,11,0.7472527472527473,6,False,True
2.5,1.125,4.480769230769231,0.2596153846153846,12.5,0.2307692307692307,2.625,1.28125,0.7142857142857143,15,0.7472527472527473,8,False,True
1.0,0.0,4.0,0.0,,0.2307692307692307,4.0,0.0,1.0,4,0.5714285714285714,1,False,True
4.0,0.0,4.730769230769231,0.2692307692307691,9.0,0.2307692307692307,5.0,0.0,0.9,9,0.7252747252747253,2,False,True
3.0,0.8,4.492307692307692,0.4061538461538461,14.6,0.2307692307692307,1.6,0.72,0.875,7,0.7472527472527473,5,False,True
4.0,0.0,4.865384615384615,0.2019230769230771,5.166666666666667,0.2307692307692307,3.5,1.0,0.6428571428571429,9,0.7252747252747253,4,False,True
3.142857142857143,0.7346938775510203,4.637362637362637,0.4144427001569859,11.047619047619047,0.2307692307692308,3.142857142857143,0.7346938775510203,0.5909090909090909,13,0.7472527472527473,7,False,True
4.0,0.0,5.0,0.0,6.0,0.2307692307692307,3.0,1.0,1.0,6,0.7472527472527473,2,False,True
3.0,0.6666666666666666,4.82051282051282,0.2393162393162393,7.333333333333333,0.2307692307692307,3.6666666666666665,1.777777777777778,0.8181818181818182,9,0.7362637362637363,3,False,True
3.333333333333333,0.8888888888888888,5.0,0.0,4.0,0.2307692307692307,1.6666666666666667,0.4444444444444444,0.8,4,0.7472527472527473,3,False,True
3.25,1.125,4.865384615384615,0.2019230769230771,6.166666666666667,0.2307692307692307,2.5,1.5,0.7,7,0.7362637362637363,4,False,True
3.0,0.6666666666666666,4.91025641025641,0.1495726495726499,8.2,0.2307692307692308,2.0,1.0,0.75,9,0.7802197802197802,6,False,True
3.6666666666666665,0.4444444444444445,5.0,0.0,1.3333333333333333,0.2307692307692307,3.6666666666666665,0.4444444444444445,0.8181818181818182,9,0.7252747252747253,3,False,True
3.5,0.5,5.0,0.0,2.6666666666666665,0.2307692307692307,3.75,0.75,0.8666666666666667,13,0.7362637362637363,4,False,True
2.857142857142857,1.0612244897959182,4.549450549450548,0.2574568288853998,13.142857142857142,0.1978021978021978,3.2857142857142856,1.6734693877551017,0.6521739130434783,15,0.7472527472527473,7,False,True
3.2,0.64,4.692307692307692,0.3692307692307693,10.8,0.2307692307692307,2.0,0.4,0.8,8,0.7472527472527473,5,False,True
3.6666666666666665,0.4444444444444445,5.0,0.0,0.0,0.2307692307692307,3.6666666666666665,0.4444444444444445,0.6363636363636364,7,0.7142857142857143,3,False,True
3.6666666666666665,0.4444444444444445,4.82051282051282,0.2393162393162393,8.666666666666666,0.2307692307692307,3.6666666666666665,0.4444444444444445,0.7272727272727273,8,0.7472527472527473,3,False,True
3.5,0.5,5.0,0.0,0.0,0.2307692307692307,1.0,0.0,1.0,2,0.7142857142857143,2,False,True
3.0,1.0,4.5,0.5,15.0,0.2307692307692307,2.5,0.5,1.0,5,0.7252747252747253,2,False,True
3.6666666666666665,0.4444444444444445,4.666666666666667,0.4444444444444443,11.333333333333334,0.2307692307692307,1.3333333333333333,0.4444444444444444,1.0,4,0.7362637362637363,3,False,True
3.5,0.5,4.730769230769231,0.2692307692307691,8.666666666666666,0.2307692307692307,3.25,0.875,0.6923076923076923,9,0.7472527472527473,4,False,True
3.4285714285714284,0.6530612244897959,4.857142857142857,0.2448979591836737,6.380952380952381,0.2307692307692308,2.7142857142857144,1.1836734693877549,0.7368421052631579,14,0.7472527472527473,7,False,True
4.0,0.0,5.0,0.0,0.0,0.2307692307692307,3.0,1.0,0.8333333333333334,5,0.7142857142857143,2,False,True
2.6,0.8800000000000001,4.892307692307692,0.1723076923076925,6.0,0.2307692307692307,4.0,0.4,0.7,14,0.7472527472527473,5,False,True
4.0,0.0,5.0,0.0,0.0,0.2307692307692307,3.5,1.5,0.7142857142857143,5,0.7142857142857143,2,False,True
3.333333333333333,0.4444444444444445,4.666666666666667,0.4444444444444443,10.666666666666666,0.2307692307692307,3.0,0.6666666666666666,1.0,9,0.7252747252747253,3,False,True
3.5,0.5,4.730769230769231,0.2692307692307691,9.0,0.2307692307692307,2.5,0.5,1.0,5,0.7252747252747253,2,False,True
3.25,0.75,4.730769230769231,0.2692307692307691,9.0,0.2307692307692307,3.0,1.5,0.75,9,0.7472527472527473,4,False,True
1.0,0.0,4.0,0.0,,0.2307692307692307,3.0,0.0,1.0,3,0.5714285714285714,1,False,True
4.0,0.0,5.0,0.0,4.0,0.2307692307692307,4.0,1.0,1.0,8,0.7362637362637363,2,False,True
3.6666666666666665,0.5555555555555557,4.743589743589744,0.3418803418803418,9.6,0.2307692307692308,2.6666666666666665,1.2222222222222223,0.75,12,0.7472527472527473,6,False,True
3.75,0.375,4.5,0.5,14.333333333333334,0.2307692307692307,2.75,0.75,0.8181818181818182,9,0.7362637362637363,4,False,True
3.111111111111111,1.1851851851851851,4.777777777777778,0.345679012345679,8.11111111111111,0.2307692307692307,3.2222222222222223,0.9135802469135802,0.4827586206896552,14,0.7362637362637363,9,False,True
3.0,1.0,5.0,0.0,3.0,0.2307692307692307,1.5,0.5,0.8333333333333334,5,0.7472527472527473,4,False,True
3.333333333333333,0.4444444444444445,4.666666666666667,0.4444444444444443,14.0,0.1538461538461538,2.333333333333333,1.777777777777778,1.0,7,0.7472527472527473,3,False,True
3.375,0.78125,4.75,0.375,8.357142857142858,0.2019230769230769,2.375,1.375,0.5789473684210527,11,0.7472527472527473,8,False,True
3.4,0.72,4.892307692307692,0.1723076923076925,5.6,0.2307692307692307,3.4,0.72,0.8235294117647058,14,0.7472527472527473,5,False,True
4.0,0.0,4.461538461538462,0.0,,0.2307692307692307,4.0,0.0,1.0,4,0.6373626373626373,1,False,True
3.6666666666666665,0.4444444444444445,4.82051282051282,0.2393162393162393,6.4,0.2307692307692308,3.6666666666666665,1.0,0.5909090909090909,13,0.7472527472527473,6,False,True
2.0,0.0,5.0,0.0,,0.2307692307692307,3.0,0.0,1.0,3,0.7142857142857143,1,False,True
2.0,0.0,5.0,0.0,,0.2307692307692307,1.0,0.0,1.0,1,0.7142857142857143,1,False,True
3.6666666666666665,0.4444444444444445,4.82051282051282,0.2393162393162393,10.666666666666666,0.1538461538461538,4.0,1.3333333333333333,0.9166666666666666,11,0.7472527472527473,3,False,True
4.0,0.0,5.0,0.0,3.333333333333333,0.2307692307692307,2.5,0.5,0.9,9,0.7472527472527473,4,False,True
3.5,0.5,5.0,0.0,4.0,0.2307692307692307,3.5,0.5,0.7142857142857143,5,0.7362637362637363,2,False,True
3.0,1.0,4.730769230769231,0.2692307692307691,11.0,0.2307692307692307,2.5,0.5,0.8,4,0.7362637362637363,2,False,True
3.0,0.0,5.0,0.0,,0.2307692307692307,1.0,0.0,1.0,1,0.7142857142857143,1,False,True
1.0,0.0,4.0,0.0,,0.2307692307692307,3.0,0.0,1.0,3,0.5714285714285714,1,False,True
4.0,0.0,4.865384615384615,0.2019230769230771,8.5,0.173076923076923,3.25,0.875,0.6153846153846154,8,0.7472527472527473,4,False,True
3.6,0.48,4.6,0.4800000000000001,14.0,0.1846153846153846,2.6,1.52,0.7692307692307693,10,0.7692307692307693,5,False,True
4.0,0.0,4.5,0.5,19.0,0.1153846153846153,3.5,1.5,1.0,7,0.7472527472527473,2,False,True
3.5,0.5,4.346153846153847,0.1730769230769229,12.333333333333334,0.2307692307692307,3.5,1.5,0.7857142857142857,11,0.7252747252747253,4,False,True
4.0,0.0,4.730769230769231,0.2692307692307691,13.0,0.2307692307692307,3.5,1.5,1.0,7,0.7472527472527473,2,False,True
3.8,0.3200000000000001,4.692307692307692,0.3692307692307693,11.6,0.2307692307692307,2.6,0.72,0.5384615384615384,7,0.7472527472527473,5,False,True
3.8333333333333335,0.2777777777777777,4.833333333333333,0.2777777777777779,6.866666666666666,0.2307692307692308,2.6666666666666665,0.8888888888888887,0.75,12,0.7362637362637363,6,False,True
4.0,0.0,5.0,0.0,1.3333333333333333,0.2307692307692307,2.0,0.0,0.8333333333333334,5,0.7252747252747253,3,False,True
4.0,0.0,4.730769230769231,0.2692307692307691,10.666666666666666,0.173076923076923,3.5,1.5,0.7857142857142857,11,0.7472527472527473,4,False,True
3.5,0.75,5.0,0.0,4.0,0.2307692307692307,3.0,1.5,0.8333333333333334,10,0.7472527472527473,4,False,True
4.0,0.0,4.730769230769231,0.2692307692307691,11.0,0.2307692307692307,3.5,1.5,1.0,7,0.7362637362637363,2,False,True
4.0,0.0,5.0,0.0,6.0,0.1153846153846153,4.0,1.0,0.875,7,0.7472527472527473,2,False,True
3.1666666666666665,1.1111111111111114,4.743589743589744,0.3418803418803418,10.533333333333331,0.1538461538461538,2.833333333333333,1.1666666666666667,0.6470588235294118,11,0.7472527472527473,6,False,True
3.333333333333333,0.4444444444444445,4.41025641025641,0.4102564102564103,15.333333333333334,0.1538461538461538,4.0,0.6666666666666666,0.5833333333333334,14,0.7472527472527473,6,False,True
2.0,0.0,4.461538461538462,0.0,,0.2307692307692307,5.0,0.0,1.0,5,0.6373626373626373,1,False,True
2.571428571428572,0.7755102040816327,4.703296703296703,0.3390894819466248,9.80952380952381,0.2307692307692308,3.0,0.8571428571428571,0.6190476190476191,13,0.7472527472527473,7,False,True
3.4285714285714284,0.6530612244897959,4.857142857142857,0.2448979591836737,7.047619047619048,0.1978021978021978,3.0,1.1428571428571428,0.5714285714285714,12,0.7472527472527473,7,False,True
3.75,0.375,4.75,0.375,8.166666666666666,0.2307692307692307,3.75,1.25,0.7333333333333333,11,0.7252747252747253,4,False,True
4.0,0.0,5.0,0.0,6.0,0.1153846153846153,3.5,1.5,0.8571428571428571,6,0.7472527472527473,2,False,True
3.25,0.75,4.615384615384615,0.3846153846153846,12.0,0.2307692307692307,2.5,1.0,0.7,7,0.7472527472527473,4,False,True
3.8,0.3200000000000001,4.6,0.4800000000000001,13.2,0.2307692307692307,2.6,1.52,0.8461538461538461,11,0.7582417582417582,5,False,True
3.0,0.5,4.5,0.5,15.666666666666666,0.2307692307692307,2.5,1.5,0.7,7,0.7582417582417582,4,False,True
3.2,0.96,4.676923076923077,0.2584615384615384,10.8,0.2307692307692307,2.4,1.28,0.75,9,0.7472527472527473,5,False,True
3.4,0.72,4.892307692307692,0.1723076923076925,6.0,0.2307692307692307,3.0,0.8,0.7333333333333333,11,0.7472527472527473,5,False,True
3.5,0.5,5.0,0.0,2.0,0.2307692307692307,1.5,0.5,1.0,3,0.7252747252747253,2,False,True
3.0,0.6666666666666666,5.0,0.0,2.6666666666666665,0.2307692307692307,3.6666666666666665,1.1111111111111112,0.9090909090909092,10,0.7362637362637363,3,False,True
3.25,0.5625,4.807692307692308,0.2884615384615385,7.214285714285714,0.2307692307692307,2.75,1.0,0.6818181818181818,15,0.7472527472527473,8,False,True
